SAMPLING DATE,SO2 µg/m3,NO2 µg/m3,PM10 µg/m3,PM2.5 µg/m3,AQI,City
2018-07-19,6.9,10.8,35.0,10.8,35.0,Ponda
2018-07-24,7.6,11.0,31.5,10.0,32.0,Ponda
2018-07-26,6.8,12.1,33.2,10.9,33.0,Ponda
2018-02-08,7.4,11.2,39.2,12.1,39.0,Ponda
2018-07-08,8.9,13.1,43.5,13.6,44.0,Ponda
2018-09-08,8.8,13.8,37.5,11.8,38.0,Ponda
2018-08-13,8.1,14.1,30.8,9.9,31.0,Ponda
2018-08-16,7.7,14.0,33.0,10.7,33.0,Ponda
2018-08-21,8.3,12.9,38.3,12.0,38.0,Ponda
2018-08-23,7.0,9.5,34.7,11.4,35.0,Ponda
2018-08-28,7.3,11.0,32.9,10.3,33.0,Ponda
2018-08-30,7.6,11.8,40.4,12.7,40.0,Ponda
2018-11-26,10.86,13.2,68.31,28.61,66.0,Ponda
2018-11-29,11.21,13.52,68.96,30.77,69.0,Ponda
2018-03-12,10.48,15.81,68.96,34.45,60.0,Ponda
2018-06-12,11.41,15.94,64.77,33.45,62.0,Ponda
2018-10-12,10.04,15.83,59.56,34.45,75.0,Ponda
2018-12-13,9.78,15.84,81.58,40.45,71.0,Ponda
2018-12-17,10.28,14.53,70.27,40.24,66.0,Ponda
2018-12-20,10.0,15.34,63.37,36.2,60.0,Ponda
2018-12-24,11.16,14.57,61.54,34.41,64.0,Ponda
2018-12-27,9.88,17.36,71.16,41.45,66.0,Ponda
2018-12-31,10.28,14.42,75.59,41.66,65.0,Ponda
2018-03-12,10.48,15.81,68.96,46.74,60.0,Ponda
2018-06-12,11.41,15.94,64.77,53.86,62.0,Ponda
2018-10-12,10.04,15.83,59.56,65.19,75.0,Ponda
2018-12-13,9.78,15.84,81.58,56.69,71.0,Ponda
2018-12-17,10.28,14.53,70.27,65.98,66.0,Ponda
2018-12-20,10.0,15.34,63.37,63.78,60.0,Ponda
2018-12-24,11.16,14.57,61.54,65.07,64.0,Ponda
2018-12-27,9.88,17.36,71.16,63.52,66.0,Ponda
2018-12-31,10.28,14.42,75.59,73.19,65.0,Ponda
2019-03-01,10.65,16.12,84.03,54.61,84.0,Ponda
2019-07-01,10.83,15.55,83.06,42.9,90.0,Ponda
2019-10-01,10.82,15.07,94.47,59.94,117.0,Ponda
2019-01-14,10.88,14.56,92.16,63.65,94.0,Ponda
2019-01-17,11.15,15.04,94.64,47.49,120.0,Ponda
2019-01-21,10.89,15.68,88.25,58.23,113.0,Ponda
2019-01-24,11.34,15.41,92.09,52.61,117.0,Ponda
2019-01-28,11.7,15.25,85.04,68.74,112.0,Ponda
2019-01-31,10.63,15.9,92.47,47.91,114.0,Ponda
2019-04-02,10.39,14.43,119.64,84.98,113.0,Ponda
2019-07-02,10.72,13.82,91.14,51.66,91.0,Ponda
2019-11-02,10.61,14.37,109.91,48.66,107.0,Ponda
2019-02-14,10.91,14.16,117.38,55.82,112.0,Ponda
2019-02-18,10.57,14.32,123.3,49.91,116.0,Ponda
2019-02-21,10.55,13.41,127.45,59.99,118.0,Ponda
2019-02-25,10.63,14.18,90.93,37.07,91.0,Ponda
2019-02-28,10.65,13.67,111.51,38.7,129.0,Ponda
2019-02-03,10.1,14.2,123.0,45.7,115.0,Ponda
2019-04-03,10.3,14.58,146.1,41.7,183.0,Ponda
2019-09-03,9.94,14.88,129.2,43.0,119.0,Ponda
2019-12-03,10.55,15.35,86.3,38.1,86.0,Ponda
2019-03-16,10.51,15.36,129.5,36.5,120.0,Ponda
2019-03-19,10.26,14.5,117.8,41.4,112.0,Ponda
2019-03-23,10.48,14.38,97.6,46.7,100.0,Ponda
2019-03-26,10.28,14.43,91.5,42.3,91.0,Ponda
2019-03-30,10.22,14.69,79.6,43.9,80.0,Ponda
2020-04-21,9.0,12.0,20.0,17.0,28.0,Ponda
2020-04-24,10.0,14.0,47.0,20.0,47.0,Ponda
2020-04-28,11.0,14.0,57.0,21.0,57.0,Ponda
2020-01-05,8.0,13.0,54.0,30.0,54.0,Ponda
2020-05-05,8.0,12.0,43.0,24.0,43.0,Ponda
2020-09-05,9.0,12.0,60.0,33.0,60.0,Ponda
2020-12-05,10.0,13.0,60.0,32.0,60.0,Ponda
2020-05-15,9.0,13.0,59.0,34.0,59.0,Ponda
2020-05-19,9.0,13.0,55.0,32.0,55.0,Ponda
2020-05-23,10.0,13.0,62.0,33.0,62.0,Ponda
2020-05-26,10.0,13.0,52.0,29.0,52.0,Ponda
2020-05-29,11.0,14.0,58.0,29.0,58.0,Ponda
2020-02-06,9.0,12.0,53.0,27.0,53.0,Ponda
2020-06-06,8.0,12.0,46.0,24.0,46.0,Ponda
2020-09-06,8.0,12.0,51.0,26.0,51.0,Ponda
2020-12-06,9.0,13.0,46.0,24.0,46.0,Ponda
2020-06-16,8.0,12.0,51.0,27.0,51.0,Ponda
2020-06-19,9.0,12.0,44.0,23.0,44.0,Ponda
2020-06-23,7.0,12.0,41.0,21.0,41.0,Ponda
2020-06-26,7.0,11.0,45.0,24.0,45.0,Ponda
2020-06-30,8.0,12.0,43.0,24.0,43.0,Ponda
2020-03-07,7.0,11.0,43.0,22.0,43.0,Ponda
2020-08-07,6.0,11.0,42.0,24.0,42.0,Ponda
2020-10-07,7.0,12.0,43.0,22.0,43.0,Ponda
2020-07-14,7.0,12.0,44.0,24.0,44.0,Ponda
2020-07-17,6.0,11.0,38.0,20.0,38.0,Ponda
2020-07-21,7.0,12.0,42.0,23.0,42.0,Ponda
2020-07-24,7.0,12.0,44.0,21.0,44.0,Ponda
2020-07-28,6.0,12.0,42.0,23.0,42.0,Ponda
2020-07-31,7.0,12.0,45.0,24.0,45.0,Ponda
2020-04-08,7.0,12.0,44.0,23.0,44.0,Ponda
2020-07-08,6.0,11.0,42.0,24.0,42.0,Ponda
2020-11-08,7.0,12.0,43.0,22.0,43.0,Ponda
2020-08-14,7.0,12.0,45.0,23.0,45.0,Ponda
2020-08-18,6.0,12.0,45.0,21.0,45.0,Ponda
2020-08-21,6.0,12.0,45.0,22.0,45.0,Ponda
2020-08-25,6.0,12.0,45.0,22.0,45.0,Ponda
2020-08-28,7.0,11.0,44.0,23.0,44.0,Ponda
2020-01-09,7.0,12.0,51.0,25.0,51.0,Ponda
2020-04-09,7.0,12.0,49.0,23.0,49.0,Ponda
2020-08-09,7.0,12.0,50.0,22.0,50.0,Ponda
2020-11-09,7.0,12.0,46.0,23.0,46.0,Ponda
2020-09-15,6.0,12.0,47.0,23.0,47.0,Ponda
2020-09-18,6.0,12.0,48.0,24.0,48.0,Ponda
2020-09-22,7.0,12.0,50.0,22.0,50.0,Ponda
2020-09-25,7.0,12.0,47.0,24.0,47.0,Ponda
2020-09-29,7.0,12.0,50.0,23.0,50.0,Ponda
2020-02-10,8.0,13.0,57.0,32.0,57.0,Ponda
2020-06-10,7.0,13.0,52.0,30.0,52.0,Ponda
2020-09-10,7.0,12.0,55.0,32.0,55.0,Ponda
2020-10-13,7.0,13.0,52.0,31.0,52.0,Ponda
2020-10-16,7.0,12.0,54.0,32.0,54.0,Ponda
2020-10-20,7.0,12.0,60.0,34.0,60.0,Ponda
2020-10-23,8.0,13.0,58.0,30.0,58.0,Ponda
2020-10-27,7.0,12.0,55.0,33.0,55.0,Ponda
2020-10-30,7.0,13.0,61.0,34.0,61.0,Ponda
2020-03-11,7.0,13.0,62.0,36.0,62.0,Ponda
2020-06-11,7.0,13.0,58.0,34.0,58.0,Ponda
2020-10-11,7.0,12.0,65.0,35.0,65.0,Ponda
2020-11-13,9.0,13.0,75.0,33.0,75.0,Ponda
2020-11-17,8.0,13.0,69.0,33.0,69.0,Ponda
2020-11-20,7.0,13.0,65.0,32.0,65.0,Ponda
2020-11-24,7.0,12.0,70.0,36.0,70.0,Ponda
2020-11-27,8.0,13.0,71.0,35.0,71.0,Ponda
2020-01-12,9.0,14.0,81.0,42.0,81.0,Ponda
2020-04-12,9.0,14.0,83.0,42.0,83.0,Ponda
2020-08-12,10.0,14.0,82.0,42.0,82.0,Ponda
2020-11-12,9.0,13.0,82.0,41.0,82.0,Ponda
2020-12-15,10.0,14.0,80.0,40.0,80.0,Ponda
2020-12-18,7.0,13.0,74.0,34.0,74.0,Ponda
2020-12-22,9.0,14.0,77.0,37.0,77.0,Ponda
2020-12-25,8.0,13.0,76.0,39.0,76.0,Ponda
2020-12-29,8.0,13.0,84.0,41.0,84.0,Ponda
2021-01-01,7.0,13.0,79.0,38.0,79.0,Ponda
2021-05-01,7.0,13.0,73.0,34.0,73.0,Ponda
2021-08-01,7.0,13.0,61.0,31.0,61.0,Ponda
2021-12-01,8.0,14.0,77.0,34.0,77.0,Ponda
2021-01-15,8.0,14.0,70.0,33.0,70.0,Ponda
2021-01-19,7.0,13.0,79.0,40.0,79.0,Ponda
2021-01-22,8.0,13.0,78.0,40.0,78.0,Ponda
2021-01-26,6.0,12.0,77.0,36.0,77.0,Ponda
2021-01-29,7.0,14.0,71.0,35.0,71.0,Ponda
2021-02-02,9.0,14.0,82.0,42.0,82.0,Ponda
2021-05-02,7.0,13.0,82.0,40.0,82.0,Ponda
2021-09-02,8.0,14.0,78.0,35.0,78.0,Ponda
2021-12-02,9.0,16.0,77.0,33.0,77.0,Ponda
2021-02-16,9.0,15.0,71.0,32.0,71.0,Ponda
2021-02-19,9.0,15.0,79.0,38.0,79.0,Ponda
2021-02-23,9.0,15.0,79.0,40.0,79.0,Ponda
2021-02-26,10.0,14.0,79.0,38.0,79.0,Ponda
2021-02-03,9.0,15.0,83.0,42.0,83.0,Ponda
2021-05-03,9.0,14.0,75.0,38.0,75.0,Ponda
2021-09-03,9.0,15.0,81.0,37.0,81.0,Ponda
2021-12-03,9.0,16.0,69.0,34.0,69.0,Ponda
2021-03-16,10.0,16.0,82.0,40.0,82.0,Ponda
2021-03-19,10.0,16.0,78.0,39.0,78.0,Ponda
2021-03-23,11.0,16.0,84.0,41.0,84.0,Ponda
2021-03-26,11.0,16.0,79.0,37.0,79.0,Ponda
2021-03-30,10.0,14.0,73.0,32.0,73.0,Ponda
2021-02-04,11.0,15.0,82.0,43.0,82.0,Ponda
2021-06-04,10.0,14.0,85.0,39.0,85.0,Ponda
2021-09-04,11.0,14.0,69.0,35.0,69.0,Ponda
2021-04-13,10.0,14.0,83.0,39.0,83.0,Ponda
2021-04-16,10.0,14.0,82.0,43.0,82.0,Ponda
2021-04-20,10.0,14.0,80.0,40.0,80.0,Ponda
2021-04-23,9.0,14.0,70.0,35.0,70.0,Ponda
2021-04-27,8.0,13.0,85.0,35.0,85.0,Ponda
2021-04-30,9.0,13.0,71.0,35.0,71.0,Ponda
2021-04-05,9.0,13.0,69.0,31.0,69.0,Ponda
2021-07-05,7.0,13.0,61.0,25.0,61.0,Ponda
2021-11-05,8.0,13.0,69.0,29.0,69.0,Ponda
2021-05-14,7.0,13.0,56.0,23.0,56.0,Ponda
2021-05-18,7.0,13.0,64.0,25.0,64.0,Ponda
2021-05-21,7.0,13.0,62.0,23.0,62.0,Ponda
2021-05-25,7.0,13.0,56.0,25.0,56.0,Ponda
2021-05-28,7.0,12.0,55.0,23.0,55.0,Ponda
2021-01-06,9.0,13.0,50.0,21.0,50.0,Ponda
2021-04-06,8.0,13.0,52.0,21.0,52.0,Ponda
2021-08-06,8.0,13.0,53.0,22.0,53.0,Ponda
2021-11-06,7.0,12.0,51.0,21.0,51.0,Ponda
2021-06-15,7.0,13.0,50.0,21.0,50.0,Ponda
2021-06-18,6.0,12.0,50.0,23.0,50.0,Ponda
2021-06-22,7.0,12.0,51.0,22.0,51.0,Ponda
2021-06-25,7.0,13.0,52.0,20.0,52.0,Ponda
2021-06-29,7.0,13.0,52.0,21.0,52.0,Ponda
2017-04-04,2.0,11.0,122.0,23.0,122.0,Mapusa
2017-06-04,2.0,11.0,108.0,23.0,108.0,Mapusa
2017-11-04,2.0,11.0,78.0,23.0,78.0,Mapusa
2017-04-13,2.0,11.0,105.0,23.0,104.0,Mapusa
2017-04-18,11.0,11.0,46.0,23.0,46.0,Mapusa
2017-04-20,12.0,11.0,50.0,23.0,50.0,Mapusa
2017-04-25,2.0,11.0,92.0,23.0,92.0,Mapusa
2017-04-27,12.0,11.0,78.0,23.0,78.0,Mapusa
2017-02-05,2.0,11.0,124.0,23.0,124.0,Mapusa
2017-04-05,2.0,11.0,65.0,23.0,65.0,Mapusa
2017-09-05,2.0,11.0,66.0,23.0,66.0,Mapusa
2017-11-05,2.0,11.0,58.0,23.0,58.0,Mapusa
2017-05-17,10.0,11.0,66.0,23.0,66.0,Mapusa
2017-05-19,13.0,11.0,65.0,23.0,65.0,Mapusa
2017-05-24,2.0,11.0,59.0,23.0,59.0,Mapusa
2017-05-26,14.0,10.0,53.0,23.0,53.0,Mapusa
2017-05-31,2.0,11.0,55.0,23.0,57.0,Mapusa
2017-02-06,2.0,7.0,33.0,23.0,33.0,Mapusa
2017-06-06,13.0,11.0,37.0,23.0,37.0,Mapusa
2017-08-06,2.0,11.0,55.0,23.0,57.0,Mapusa
2017-06-13,13.0,5.0,75.0,23.0,75.0,Mapusa
2017-06-15,2.0,11.0,27.0,23.0,27.0,Mapusa
2017-06-20,2.0,14.0,25.0,23.0,25.0,Mapusa
2017-06-22,14.0,11.0,20.0,23.0,20.0,Mapusa
2017-06-27,2.0,11.0,15.0,23.0,15.0,Mapusa
2017-06-29,2.0,28.0,75.0,23.0,75.0,Mapusa
2017-04-07,2.0,11.0,32.0,23.0,32.0,Mapusa
2017-06-07,2.0,11.0,29.0,23.0,29.0,Mapusa
2017-11-07,15.0,11.0,19.0,23.0,19.0,Mapusa
2017-07-13,13.0,11.0,13.0,23.0,16.3,Mapusa
2017-07-18,2.0,11.0,55.0,23.0,57.0,Mapusa
2017-07-20,2.0,11.0,28.0,23.0,28.0,Mapusa
2017-07-25,2.0,11.0,31.0,23.0,31.0,Mapusa
2017-07-27,2.0,11.0,55.0,23.0,57.0,Mapusa
2017-01-08,13.0,11.0,34.0,23.0,34.0,Mapusa
2017-08-08,8.0,10.0,42.0,23.0,42.0,Mapusa
2017-10-08,11.0,11.0,5.0,23.0,14.0,Mapusa
2017-08-16,9.0,14.0,47.0,23.0,47.0,Mapusa
2017-08-18,27.0,10.0,43.0,23.0,43.0,Mapusa
2017-08-21,22.0,9.0,40.0,23.0,40.0,Mapusa
2017-08-23,10.0,11.0,51.0,23.0,51.0,Mapusa
2017-08-29,2.0,11.0,32.0,23.0,32.0,Mapusa
2017-08-31,2.0,23.0,77.0,23.0,77.0,Mapusa
2017-05-09,32.0,11.0,68.0,23.0,68.0,Mapusa
2017-07-09,52.0,11.0,37.0,23.0,65.0,Mapusa
2017-12-09,11.0,11.0,38.0,23.0,38.0,Mapusa
2017-09-14,10.0,11.0,35.0,23.0,35.0,Mapusa
2017-09-19,7.0,15.0,8.0,23.0,19.0,Mapusa
2017-09-21,11.0,11.0,33.0,23.0,33.0,Mapusa
2017-09-26,10.0,11.0,51.0,23.0,51.0,Mapusa
2017-09-28,9.0,11.0,37.0,23.0,37.0,Mapusa
2017-03-10,4.0,12.0,49.6,23.0,50.0,Mapusa
2017-05-10,2.0,11.0,61.7,23.0,62.0,Mapusa
2017-10-10,2.0,11.0,30.4,23.0,30.0,Mapusa
2017-12-10,2.0,11.0,42.0,23.0,42.0,Mapusa
2017-10-16,2.0,11.0,26.9,23.0,27.0,Mapusa
2017-10-19,2.0,11.0,88.3,23.0,88.0,Mapusa
2017-10-24,2.0,11.0,72.9,23.0,73.0,Mapusa
2017-10-26,2.0,11.0,49.6,23.0,50.0,Mapusa
2017-10-31,2.0,11.0,55.0,23.0,57.0,Mapusa
2017-02-11,2.0,11.0,223.0,23.0,182.0,Mapusa
2017-07-11,2.0,11.0,110.0,23.0,107.0,Mapusa
2017-09-11,2.0,11.0,120.0,23.0,114.0,Mapusa
2017-11-14,2.0,10.0,138.0,23.0,125.0,Mapusa
2017-11-16,2.0,11.0,132.0,23.0,121.0,Mapusa
2017-11-21,2.0,11.0,62.0,23.0,62.0,Mapusa
2017-11-23,2.0,11.0,101.0,23.0,101.0,Mapusa
2017-11-28,2.0,11.0,60.0,23.0,60.0,Mapusa
2017-11-30,2.0,11.0,87.0,23.0,87.0,Mapusa
2017-02-12,5.0,10.0,28.0,23.0,28.0,Mapusa
2017-07-12,5.0,12.0,39.0,23.0,39.0,Mapusa
2017-12-12,5.0,9.0,68.0,23.0,68.0,Mapusa
2017-12-14,5.0,9.0,27.0,23.0,27.0,Mapusa
2017-12-18,5.0,27.0,95.0,23.0,95.0,Mapusa
2017-12-21,5.0,23.0,131.0,23.0,121.0,Mapusa
2017-12-26,5.0,24.0,111.0,23.0,108.0,Mapusa
2017-12-28,9.0,22.0,141.0,23.0,127.0,Mapusa
2018-02-01,6.0,36.0,84.0,23.0,84.0,Mapusa
2018-04-01,20.0,9.0,100.0,23.0,100.0,Mapusa
2018-09-01,12.0,11.0,150.0,23.0,133.0,Mapusa
2018-11-01,4.0,11.0,118.0,23.0,112.0,Mapusa
2018-01-16,4.0,11.0,130.0,23.0,120.0,Mapusa
2018-01-18,2.0,11.0,118.0,23.0,112.0,Mapusa
2018-01-23,2.0,23.0,100.0,23.0,100.0,Mapusa
2018-01-25,2.0,11.0,66.0,23.0,66.0,Mapusa
2018-01-31,2.0,11.0,143.0,23.0,143.0,Mapusa
2018-02-02,2.0,5.0,111.0,23.0,108.0,Mapusa
2018-07-02,2.0,7.0,91.0,23.0,91.0,Mapusa
2018-09-02,2.0,5.0,64.0,23.0,64.0,Mapusa
2018-02-14,2.0,7.0,99.0,23.0,99.0,Mapusa
2018-02-16,4.0,13.0,97.0,23.0,97.0,Mapusa
2018-02-21,2.0,22.0,98.0,23.0,98.0,Mapusa
2018-02-23,3.0,5.0,131.0,23.0,121.0,Mapusa
2018-02-28,5.0,5.0,147.0,23.0,131.0,Mapusa
2018-07-03,6.0,6.0,84.0,23.0,84.0,Mapusa
2018-09-03,20.0,5.0,100.0,23.0,100.0,Mapusa
2018-03-14,12.0,7.0,150.0,23.0,133.0,Mapusa
2018-03-16,4.0,12.0,118.0,23.0,112.0,Mapusa
2018-03-21,4.0,5.0,130.0,23.0,120.0,Mapusa
2018-03-23,2.0,6.0,118.0,23.0,112.0,Mapusa
2018-03-28,2.0,4.0,100.0,23.0,100.0,Mapusa
2018-03-04,2.0,11.0,47.0,23.0,47.0,Mapusa
2018-05-04,2.0,9.0,57.0,23.0,57.0,Mapusa
2018-10-04,4.0,11.0,65.0,23.0,65.0,Mapusa
2018-12-04,2.0,11.0,47.0,23.0,47.0,Mapusa
2018-04-17,6.0,11.0,37.0,23.0,37.0,Mapusa
2018-04-19,5.0,11.0,40.0,23.0,40.0,Mapusa
2018-04-24,2.0,11.0,46.0,23.0,46.0,Mapusa
2018-04-26,2.0,11.0,37.0,23.0,37.0,Mapusa
2018-03-05,6.0,11.0,40.0,23.0,40.0,Mapusa
2018-08-05,7.0,11.0,33.0,23.0,33.0,Mapusa
2018-10-05,4.0,15.0,31.0,23.0,31.0,Mapusa
2018-05-15,6.0,11.0,37.0,23.0,37.0,Mapusa
2018-05-17,7.0,11.0,36.0,23.0,36.0,Mapusa
2018-05-22,4.0,11.0,55.0,23.0,55.0,Mapusa
2018-05-24,2.0,11.0,55.0,23.0,55.0,Mapusa
2018-05-29,4.0,11.0,32.0,23.0,32.0,Mapusa
2018-05-31,6.0,11.0,38.0,23.0,38.0,Mapusa
2018-07-06,2.0,11.0,21.0,23.0,21.0,Mapusa
2018-12-06,2.0,11.0,65.0,23.0,65.0,Mapusa
2018-06-14,2.0,11.0,38.0,23.0,38.0,Mapusa
2018-06-21,13.0,11.0,99.0,23.0,99.0,Mapusa
2018-06-26,2.0,9.0,38.0,23.0,38.0,Mapusa
2018-05-07,2.0,11.0,53.0,23.0,53.0,Mapusa
2018-07-19,2.0,11.0,52.0,23.0,52.0,Mapusa
2018-07-24,2.0,11.0,52.0,23.0,52.0,Mapusa
2018-07-26,2.0,11.0,35.0,23.0,35.0,Mapusa
2018-07-31,2.0,11.0,46.0,23.0,46.0,Mapusa
2018-02-08,6.0,11.0,40.0,23.0,40.0,Mapusa
2018-07-08,2.0,9.0,20.0,23.0,20.0,Mapusa
2018-09-08,2.0,11.0,27.0,23.0,27.0,Mapusa
2018-08-13,2.0,11.0,13.0,23.0,13.0,Mapusa
2018-08-21,2.0,11.0,62.0,23.0,62.0,Mapusa
2018-08-23,2.0,9.0,70.0,23.0,70.0,Mapusa
2018-08-30,2.0,13.0,91.0,23.0,91.0,Mapusa
2018-04-09,2.0,13.0,76.0,23.0,76.0,Mapusa
2018-06-09,2.0,15.0,29.0,23.0,29.0,Mapusa
2018-11-09,2.0,11.0,10.0,23.0,10.0,Mapusa
2018-09-18,2.0,11.0,62.0,23.0,62.0,Mapusa
2018-09-20,2.0,11.0,42.0,23.0,42.0,Mapusa
2018-09-25,2.0,11.0,60.0,23.0,60.0,Mapusa
2018-09-27,2.0,11.0,56.0,23.0,56.0,Mapusa
2018-03-10,2.0,11.0,41.0,23.0,41.0,Mapusa
2018-05-10,2.0,11.0,51.0,23.0,51.0,Mapusa
2018-09-10,2.0,10.0,39.0,23.0,39.0,Mapusa
2018-11-10,2.0,15.0,84.0,23.0,84.0,Mapusa
2018-10-16,2.0,11.0,52.0,23.0,52.0,Mapusa
2018-10-19,2.0,11.0,23.0,23.0,23.0,Mapusa
2018-10-23,2.0,11.0,87.0,23.0,87.0,Mapusa
2018-10-25,2.0,11.0,72.0,23.0,72.0,Mapusa
2018-10-30,2.0,11.0,64.0,23.0,64.0,Mapusa
2018-01-11,2.0,11.0,66.0,23.0,66.0,Mapusa
2018-07-11,2.0,11.0,52.0,23.0,52.0,Mapusa
2018-09-11,2.0,11.0,68.0,23.0,68.0,Mapusa
2018-11-13,2.0,11.0,90.0,23.0,90.0,Mapusa
2018-11-15,2.0,11.0,77.0,23.0,77.0,Mapusa
2018-11-20,2.0,11.0,28.0,23.0,19.0,Mapusa
2018-11-22,9.0,11.0,84.0,23.0,84.0,Mapusa
2018-11-27,2.0,11.0,94.0,23.0,94.0,Mapusa
2018-11-29,6.0,11.0,186.0,23.0,157.0,Mapusa
2018-04-12,7.0,11.0,85.0,23.0,85.0,Mapusa
2018-06-12,7.0,11.0,162.0,23.0,141.0,Mapusa
2018-11-12,6.0,11.0,100.0,23.0,100.0,Mapusa
2018-12-13,6.0,11.0,48.0,23.0,48.0,Mapusa
2018-12-17,4.0,11.0,124.0,23.0,116.0,Mapusa
2018-12-20,6.0,15.0,62.0,23.0,62.0,Mapusa
2018-12-24,6.0,11.0,96.0,23.0,96.0,Mapusa
2018-12-27,5.0,21.0,83.0,23.0,83.0,Mapusa
2019-01-01,2.0,11.0,117.0,23.0,112.0,Mapusa
2019-03-01,4.0,11.0,83.0,23.0,83.0,Mapusa
2019-08-01,2.0,11.0,94.0,23.0,94.0,Mapusa
2019-10-01,2.0,16.0,132.0,23.0,121.0,Mapusa
2019-01-15,5.0,14.0,108.0,23.0,106.0,Mapusa
2019-01-17,4.0,11.0,108.0,23.0,106.0,Mapusa
2019-01-22,2.0,11.0,75.0,23.0,75.0,Mapusa
2019-01-24,6.0,19.0,49.0,23.0,49.0,Mapusa
2019-01-29,6.0,11.0,73.0,23.0,73.0,Mapusa
2019-01-31,2.0,11.0,79.0,23.0,79.0,Mapusa
2019-05-02,2.0,11.0,87.0,23.0,87.0,Mapusa
2019-07-02,2.0,15.0,84.0,23.0,84.0,Mapusa
2019-12-02,2.0,11.0,91.0,23.0,91.0,Mapusa
2019-02-14,2.0,9.0,98.0,23.0,98.0,Mapusa
2019-02-19,2.0,11.0,48.0,23.0,48.0,Mapusa
2019-02-21,2.0,11.0,98.0,23.0,98.0,Mapusa
2019-02-26,2.0,16.0,80.0,23.0,80.0,Mapusa
2019-02-28,2.0,9.0,58.0,23.0,58.0,Mapusa
2019-05-03,2.0,13.0,100.0,23.0,100.0,Mapusa
2019-07-03,2.0,11.0,74.0,23.0,74.0,Mapusa
2019-12-03,2.0,12.0,102.0,23.0,102.0,Mapusa
2019-03-14,2.0,11.0,146.0,23.0,131.0,Mapusa
2019-03-18,2.0,11.0,76.0,23.0,76.0,Mapusa
2019-03-20,4.0,11.0,87.0,23.0,87.0,Mapusa
2019-03-26,4.0,11.0,71.0,23.0,71.0,Mapusa
2019-03-28,4.0,11.0,71.0,23.0,71.0,Mapusa
2020-01-04,2.0,5.0,71.0,55.0,92.0,Mapusa
2020-03-04,2.0,6.0,47.0,35.0,58.0,Mapusa
2020-07-04,2.0,5.0,57.0,31.0,57.0,Mapusa
2020-09-04,2.0,5.0,35.0,29.0,48.0,Mapusa
2020-04-15,2.0,5.0,32.0,28.0,47.0,Mapusa
2020-04-17,2.0,5.0,23.0,19.0,32.0,Mapusa
2020-04-22,2.0,5.0,30.0,18.0,30.0,Mapusa
2020-04-24,2.0,5.0,32.0,14.0,32.0,Mapusa
2020-04-28,2.0,5.0,32.0,23.0,32.0,Mapusa
2020-04-30,2.0,7.0,33.0,23.0,33.0,Mapusa
2020-06-05,2.0,5.0,71.0,23.0,71.0,Mapusa
2020-08-05,2.0,5.0,47.0,23.0,47.0,Mapusa
2020-05-13,2.0,8.0,31.0,23.0,31.0,Mapusa
2020-05-15,2.0,8.0,29.0,23.0,29.0,Mapusa
2020-05-20,2.0,10.0,50.0,23.0,50.0,Mapusa
2020-05-22,2.0,11.0,35.0,23.0,35.0,Mapusa
2020-05-27,2.0,7.0,33.0,23.0,33.0,Mapusa
2020-05-29,2.0,5.0,21.0,23.0,21.0,Mapusa
2020-05-06,2.0,5.0,22.0,23.0,22.0,Mapusa
2020-10-06,2.0,7.0,28.0,23.0,28.0,Mapusa
2020-06-19,2.0,5.0,32.0,23.0,32.0,Mapusa
2020-06-24,2.0,5.0,29.0,23.0,29.0,Mapusa
2020-06-26,2.0,5.0,33.0,23.0,33.0,Mapusa
2020-01-07,2.0,5.0,40.0,23.0,40.0,Mapusa
2020-10-07,2.0,5.0,32.0,23.0,32.0,Mapusa
2020-07-22,2.0,14.0,23.0,23.0,23.0,Mapusa
2020-07-24,2.0,9.0,18.0,23.0,18.0,Mapusa
2020-07-29,2.0,9.0,13.0,23.0,13.0,Mapusa
2020-07-31,2.0,10.0,12.0,23.0,13.0,Mapusa
,2.0,11.0,55.0,23.0,57.0,Mapusa
2020-07-08,2.0,12.0,14.0,23.0,15.0,Mapusa
2020-12-08,3.0,9.0,14.0,23.0,14.0,Mapusa
2020-08-14,2.0,10.0,19.0,23.0,19.0,Mapusa
2020-08-19,2.0,9.0,12.0,23.0,12.0,Mapusa
2020-08-26,2.0,5.0,20.0,23.0,20.0,Mapusa
2020-08-28,3.0,7.0,23.0,23.0,23.0,Mapusa
2020-02-09,2.0,14.0,8.0,23.0,18.0,Mapusa
2020-04-09,2.0,5.0,64.0,23.0,64.0,Mapusa
2020-09-09,2.0,5.0,25.0,23.0,25.0,Mapusa
2020-09-16,2.0,11.0,93.0,23.0,93.0,Mapusa
2020-09-23,2.0,13.0,35.0,23.0,35.0,Mapusa
2020-09-25,2.0,24.0,37.0,23.0,37.0,Mapusa
2020-09-29,2.0,9.0,18.0,23.0,18.0,Mapusa
2020-01-10,2.0,5.0,24.0,23.0,24.0,Mapusa
2020-07-10,2.0,5.0,30.0,10.0,30.0,Mapusa
2020-09-10,2.0,9.0,23.0,14.0,23.0,Mapusa
2020-10-14,2.0,6.0,40.0,12.0,40.0,Mapusa
2020-10-16,2.0,5.0,33.0,7.0,33.0,Mapusa
2020-10-21,2.0,5.0,24.0,12.0,24.0,Mapusa
2020-10-23,2.0,6.0,30.0,16.0,30.0,Mapusa
2020-10-28,2.0,12.0,16.0,6.0,16.0,Mapusa
